"u_hor","v_hor","w_hor","T_air","T_air_0","T_v_0","FD_mole_H2O","FD_mole_CH4","u_star2_x","u_star2_y","F_H_en","F_LE_en","F_CH4_mass","u_star"
18.5033108146755,18.5033108146755,18.5033108146755,35.9519845333967,18.5033108146755,34.4407342843274,40.99428638174,24.671224633762,114.042268793675,316.017346345183,167.162466339549,94.7049036571549,119.569523009465,108.680795166308
18.4427383887753,18.4427383887753,18.4427383887753,27.3293966716111,18.4427383887753,25.7501514658146,42.8202745352728,26.7357395855913,126.875307543345,459.160343483838,243.367156635101,98.8175442768218,106.962627371704,154.783986086904
17.3511097892515,17.3511097892515,17.3511097892515,29.1831706984736,17.3511097892515,27.4035382019107,41.3934350703724,26.7535942882298,142.405390361186,924.031228753286,303.739915727377,100.464483521641,136.165543825624,125.902877293004
15.139817499983,15.139817499983,15.139817499983,34.5590922531552,15.139817499983,33.5102947422857,38.4313644811437,23.6390966077486,181.222122466893,5716.02504725932,342.875677357307,98.3655834200317,181.559176008733,608.379488682948
18.1215633148393,18.1215633148393,18.1215633148393,36.5900344149595,18.1215633148393,37.5898500513825,36.5169219370551,29.1867221109019,243.191315113588,1234.0100785078,815.636230525701,97.5349720450527,183.918279624467,314.983800648737
18.491019549257,18.491019549257,18.491019549257,32.4226945805476,18.491019549257,34.7772011309196,41.2319981134723,29.5504749051748,387.891021042073,1651.45235160859,71770.6425142629,85.5164826816708,207.140843776038,264.147122770154
17.9728890495431,17.9728890495431,17.9728890495431,29.1741022036344,17.9728890495431,30.6056733617174,40.9376868642873,30.6956104339732,542.357915426889,1344.54780533693,4213.62456583162,87.5447950038041,245.717223216802,283.033415165609
17.5079494750178,17.5079494750178,17.5079494750178,27.0988613120932,17.5079494750178,27.6705021984519,39.4238830905377,32.5849871017678,1225.33490474988,844.477504282326,1428.9454700802,107.685791531981,214.828409172289,347.866723988221
17.592538383787,17.592538383787,17.592538383787,27.4280863591177,17.592538383787,26.9699745719945,36.8384210449503,32.0746006906436,1695.32883592945,646.820563205142,1096.99622899763,102.057620307912,236.498330750101,362.200050471126
17.9793091171224,17.9793091171224,17.9793091171224,28.8122325738014,17.9793091171224,29.2374614090799,32.5202158250726,31.4075082696256,4728.62292360537,580.705614803859,868.246151575074,99.6137572144504,259.340428488652,660.378102575544
18.5322709451671,18.5322709451671,18.5322709451671,29.4173140311942,18.5322709451671,30.6151940170926,38.1124725827885,30.5081051741672,1304.76840200677,561.729084403424,620.334381940759,102.748351994418,358.631643075396,359.886453448763
18.5388343552008,18.5388343552008,18.5388343552008,30.9446777635255,18.5388343552008,32.6293878488377,38.9875754780453,29.8148066982837,1016.52052120268,586.773837055907,360.422081412671,103.802655334198,354.450439477518,306.747405293226
18.4159256786245,18.4159256786245,18.4159256786245,31.8520191209753,18.4159256786245,33.5254735003001,38.5700477766656,28.3160585547147,1184.65554157652,686.133018848098,358.5979220636,107.917491492088,429.032825797953,337.824072347917
17.9890682420405,17.9890682420405,17.9890682420405,32.44985197001,17.9890682420405,33.992592426075,37.2916385519904,29.8655640478041,14826.7716518067,41175.1289488587,339.513135504835,124.151150510151,259.055450817537,1825.42748567503
17.3707141593109,17.3707141593109,17.3707141593109,32.3138401993039,17.3707141593109,33.2821481085683,34.3167932332046,26.9472876163869,848.959605066112,5782.91386082319,380.745744424947,136.466346742772,292.839631137792,440.418031473735
16.52184679112,16.52184679112,16.52184679112,32.2004045338435,16.52184679112,32.9508925533456,30.8796737339763,26.5510918661242,555.382853831606,1854.94416719988,436.037298057688,100.785404805516,1227.87433168846,408.24932342194
17.2118830863088,17.2118830863088,17.2118830863088,34.6786593886624,17.2118830863088,35.8196380966682,36.8346905052254,27.8205764863478,436.50402591194,1097.55813344271,547.61804982843,116.317888008777,737.632230740114,325.665375201354
18.7769404688487,18.7769404688487,18.7769404688487,35.5058848251181,18.7769404688487,36.4271557378903,38.2422548364538,31.3495640082122,308.886335152826,1218.16332723405,776.819489971819,151.731947278541,17049.2932608241,343.041050550197
19.1937323150722,19.1937323150722,19.1937323150722,36.1334341338344,19.1937323150722,36.4699475556165,36.9986800584037,30.1185143276441,259.15023482596,1499.44708061684,677.252476588125,155.744179471704,459.435960110793,347.643055591186
17.1085108207136,17.1085108207136,17.1085108207136,36.7425359983298,17.1085108207136,36.6966368648637,28.4444233953839,32.5503108308415,210.144937597637,843.26507835427,630.550678835111,156.571378874412,319.52728525028,281.032873787854
16.707334906837,16.707334906837,16.707334906837,36.1155518715812,16.707334906837,35.9005424504702,25.3417047941703,32.5001760338204,205.275971934079,542.541752950066,592.520848817834,165.618020330901,478.080656209107,232.718941752629
18.7667361959211,18.7667361959211,18.7667361959211,26.6060017213841,18.7667361959211,26.2600008283332,26.8908591356894,33.9316479758371,226.015322209573,982.673998302348,617.862647391147,187.998775219132,1598.55573053187,299.70819062001
19.326478067816,19.326478067816,19.326478067816,23.2876813857771,19.326478067816,23.1370287889954,27.8533294360194,31.3754996149764,238.148767175076,1090.76412465794,815.310047836133,203.902371616227,1145.74450679921,324.556860307572
18.611573901553,18.611573901553,18.611573901553,21.9465589429818,18.611573901553,22.0647483577997,27.4890634690827,28.7316321120685,241.431744483521,1690.11606307709,1440.81889970671,159.694359061212,957.321354754723,391.591826288336
17.071648613958,17.071648613958,17.071648613958,22.4055503559152,17.071648613958,22.507775446951,29.8997155222623,29.8589949249766,225.907667914133,7420.17896251831,1686.77684844387,189.210905549783,732.950933918548,681.966587595712
14.9546966257128,14.9546966257128,14.9546966257128,22.7188177036195,14.9546966257128,22.7794170242711,31.6718595034588,22.4167006908038,222.438213374549,3571.34271741218,1455.59152006067,221.684067343728,595.00439382796,574.651710897309
18.3369290900566,18.3369290900566,18.3369290900566,28.8683198188293,18.3369290900566,29.3407233818545,35.2204520140826,20.8466779512034,227.300133215364,1012.52480811959,1124.08106791942,245.054657828443,840.384685117119,257.498995706739
18.9403453418606,18.9403453418606,18.9403453418606,28.0564667627458,18.9403453418606,28.5062094090728,35.6255625240428,22.0195111697369,224.504639997156,664.251343025317,1316.58333269025,260.593415410983,555.040093948896,249.88748534976
16.8515189425038,16.8515189425038,16.8515189425038,26.6000979474782,16.8515189425038,26.8884219374986,33.1779949905829,22.4676429363927,192.082854246641,293.053574186593,1326.43675015252,434.238815798712,163.987010728964,152.033086625413
16.993296882895,16.993296882895,16.993296882895,26.0543854236191,16.993296882895,26.1116573331537,31.1342853828732,24.7352714254885,175.308840104282,255.250155244451,881.158666687492,387.913042059504,128.654919198098,135.006417502144
16.4895073174748,16.4895073174748,16.4895073174748,27.2097545958781,16.4895073174748,27.4312327877668,33.6448638990943,25.6161633438481,174.443952926279,220.540755457417,1414.29720133426,535.000685029175,152.355760108801,130.941755997426
16.5241000105695,16.5241000105695,16.5241000105695,28.6595802813469,16.5241000105695,28.8616715549439,33.5614537498021,25.7383950126019,177.710828111126,245.142333476287,1436.70673870091,511.653285364016,160.547815116156,126.40028538271
15.479430427529,15.479430427529,15.479430427529,26.1670222483891,15.479430427529,26.2010477218505,31.8278666511607,26.2095561455283,224.396874409948,280.6545485421,1685.03037797075,563.094297465146,141.165533907821,133.787859435849
14.9510372521012,14.9510372521012,14.9510372521012,26.3838294976835,14.9510372521012,26.1174262851003,25.8192063362642,25.2453744334034,265.096595202252,247.519657149305,1729.47329425696,452.230384322464,125.932470392633,153.906369348585
15.7594951506013,15.7594951506013,15.7594951506013,24.4993328410205,15.7594951506013,24.24609716278,28.0674789218455,24.468900806781,301.21168349393,228.023289924088,2163.26064995212,421.446587299685,94.9528405603312,168.675589793719
16.3704498455839,16.3704498455839,16.3704498455839,27.3248488699003,16.3704498455839,26.9972315766302,33.4926777370763,24.7187785449497,395.132126219366,212.394570518939,4373.22019768813,359.863364577107,83.5608554682735,168.526728824818
17.4710851540351,17.4710851540351,17.4710851540351,26.1054659081653,17.4710851540351,26.6103085106773,38.1622046618521,23.9800599953264,675.449238745341,209.676675353231,3708.82500945664,245.435740146562,83.5053768777895,166.647201962715
15.3635128611968,15.3635128611968,15.3635128611968,26.2734623140251,15.3635128611968,26.7444074279263,37.7217046275973,24.2344077460003,1498.25670546168,208.184303518816,7391.72276275971,171.835424157919,92.2435671744584,170.355352827184
13.0050877317589,13.0050877317589,13.0050877317589,26.003057116988,13.0050877317589,26.9414095635134,36.3401100447591,21.5366789591553,736.801047480458,188.229842856619,3613.49494486528,126.999476793112,154.442647163093,137.068597592914
16.7794884472055,16.7794884472055,16.7794884472055,24.5340304118001,16.7794884472055,25.6613179871748,36.6083441112147,21.7606434467569,1269.69918515635,168.881660707844,3252.73408898081,121.393425729908,191.004753369874,129.451885307759
18.7213936914373,18.7213936914373,18.7213936914373,27.274848697782,18.7213936914373,26.9596636752386,40.8308324384148,23.2887988662907,1972.89773263301,241.279883719005,2481.42094136701,162.875707090329,126.745860357447,176.192443928604
19.1657791472221,19.1657791472221,19.1657791472221,30.2056676319537,19.1657791472221,30.1488235164514,41.6756366461607,23.5861389985807,714.399590176468,278.513361804735,42310.2879901947,127.696996413225,149.796344322597,165.381977689369
19.2113702165998,19.2113702165998,19.2113702165998,30.9634894423393,19.2113702165998,30.9784164383273,40.8305266252143,24.9250778011854,611.628538009389,305.589245897594,7106.08557788274,109.100587649712,152.407582462007,175.397349985052
18.4581703941576,18.4581703941576,18.4581703941576,29.1410011233751,18.4581703941576,29.118894698636,36.4720377048479,27.081699870496,547.155728066371,376.994930288686,3421.35560694962,100.245990902435,151.136123312804,177.131740852844
16.6841285346351,16.6841285346351,16.6841285346351,31.6608222199918,16.6841285346351,31.4992602949723,30.3652823154023,26.1590741905752,481.755652671052,489.905108830946,6773.34199130159,113.601922810638,173.674865706529,193.987191456098
15.2663829545466,15.2663829545466,15.2663829545466,36.3187101473168,15.2663829545466,36.4371934529229,29.4940590448071,26.1408933741198,359.247170484826,1074.53968946418,8510.22646061562,131.500461295172,268.279554744596,184.905723722231
16.0922340565682,16.0922340565682,16.0922340565682,39.2350993220665,16.0922340565682,39.5654528815274,29.9989273430402,25.1674891981295,263.574918851286,3904.12026876161,1767.4992125991,159.775399654562,306.426644656536,162.470336500364
16.7518737721953,16.7518737721953,16.7518737721953,36.1994930158542,16.7518737721953,36.975827035283,32.1915339312153,21.8780272400484,224.205920324453,2194.40744305327,1041.17976897209,178.991723132319,431.200534868472,193.593015004822
18.5407408511052,18.5407408511052,18.5407408511052,30.4661065543993,18.5407408511052,31.5994605325561,30.865906269369,21.551788638956,209.588119395628,873.21172503304,674.301479691121,224.297442031652,395.514667143974,175.780248630887
18.5503045838438,18.5503045838438,18.5503045838438,27.9161457010409,18.5503045838438,28.247283335985,32.8044670324901,22.1520497524722,190.181306329567,717.105756983494,611.409653367996,319.305035183725,352.173022500212,182.028774523725
17.8914491847795,17.8914491847795,17.8914491847795,37.0451938874219,17.8914491847795,37.425726349149,36.0407768069084,20.5918510853264,172.340897618155,757.580187607169,1041.754477303,282.51617282993,823.004748325594,210.040056872334
17.5526489011952,17.5526489011952,17.5526489011952,38.0725545450837,17.5526489011952,38.7122335040937,37.54292908855,20.204558024519,161.202485086908,834.868215775058,1129.03280545528,410.914005069555,578.849032949492,284.481982543244
14.2631783058357,14.2631783058357,14.2631783058357,33.8941428907278,14.2631783058357,35.309947253004,35.6651324921471,23.7261243419687,171.169593848788,3986.41908851641,1640.00111426475,393.493588789769,694.223526610322,256.833432041804
12.6480933115671,12.6480933115671,12.6480933115671,28.9574261546843,12.6480933115671,29.5998557975458,34.1200526282361,25.3877586070888,165.452361648676,3083.58659930553,12697.1952495843,241.148237705366,282.696339820246,196.618570513681
16.5195730687889,16.5195730687889,16.5195730687889,25.8172912223913,16.5195730687889,25.9791758978906,35.1938876672469,25.7897758329123,128.014584158524,1563.64402746903,7146.16971439604,199.88690706577,574.468740128235,113.040074206881
17.4406072971385,17.4406072971385,17.4406072971385,25.8696858075815,17.4406072971385,25.8747206019162,37.9172139041058,25.2199119961011,156.275408203982,2375.84244088048,4080.86627316961,161.943555659897,582.972376831558,126.640824625796
19.1080431319318,19.1080431319318,19.1080431319318,27.5854678561513,19.1080431319318,28.1405786393383,39.2273670629987,26.729943838271,170.312088420392,9950.78996805063,1748.20998930524,143.53221071832,905.322505189352,130.749688794381
19.232722033171,19.232722033171,19.232722033171,25.5716081175209,19.232722033171,25.8243661411715,34.434059896902,26.3218652109203,163.43072916516,2221.80272595999,736.514092478364,114.875956846866,399.023195476413,143.751405249848
17.4087372540682,17.4087372540682,17.4087372540682,25.7701191474466,17.4087372540682,25.6389190134987,32.9283932313926,27.6613628788558,147.092253066166,714.974339432302,513.105514338357,97.1176144762092,240.014350065694,120.039005257096
16.5845041218714,16.5845041218714,16.5845041218714,27.2545081501216,16.5845041218714,27.2410957808322,35.184521874381,27.4260298528735,128.682963998757,396.515178618407,389.706474674206,89.4207475314278,290.061337343743,158.828216475086
18.1619303373904,18.1619303373904,18.1619303373904,30.2875539963819,18.1619303373904,30.180345266294,30.7959380740158,29.3954576035351,133.754546852825,316.426539745516,375.270747845691,74.5664755938026,478.640109332968,169.663078086191
19.2758413704076,19.2758413704076,19.2758413704076,26.8944786069719,19.2758413704076,26.7346228961081,37.2916768173003,26.1869923711396,129.276617227189,220.822634516166,430.924195344139,83.6740882955686,810.994956928411,145.581743694198
19.2374427597833,19.2374427597833,19.2374427597833,28.9558178941785,19.2374427597833,28.7298371782678,40.2866538950033,24.6375700134383,111.936128346001,188.004466875516,479.922681674094,102.014026051504,1421.96243161262,137.019299723432
17.6795373612128,17.6795373612128,17.6795373612128,31.1488567237275,17.6795373612128,30.9067925255214,40.1337202748516,24.2764471497768,106.808434246739,165.262102916256,415.97893451751,96.2096215446481,750.04078468404,128.338014616902
16.0093071287757,16.0093071287757,16.0093071287757,32.3747290771022,16.0093071287757,32.3080244809961,34.151809860871,26.6992070745711,122.095212150335,137.20707965139,315.287326019101,93.1434147465472,385.358635466159,115.891085143276
18.1391057624969,18.1391057624969,18.1391057624969,33.2454175602691,18.1391057624969,33.2259966845659,32.3588875897632,22.217223598412,131.595068981296,130.724943153919,277.217297792421,86.2310910849107,300.776095693826,107.580296881104
19.1630609304898,19.1630609304898,19.1630609304898,30.417637243722,19.1630609304898,30.7333922381184,38.6302132640275,21.9187097838216,123.595690556737,125.160509598807,261.213187077547,83.6041068399178,214.995214192334,93.9368757517019
18.483092471636,18.483092471636,18.483092471636,23.2154319338009,18.483092471636,23.6767942306749,36.6720669149254,22.659323179579,110.142878222425,110.783689796977,239.14983437894,101.166378494318,344.124358112228,94.5007272618047
17.2826538800273,17.2826538800273,17.2826538800273,27.519587394205,17.2826538800273,27.7161190452794,33.4695312877526,27.0090240391109,103.888549583398,111.891192039268,216.108123641481,106.482326738997,311.484166475802,105.583350358876
16.1852359545753,16.1852359545753,16.1852359545753,28.4229467690589,16.1852359545753,29.617986541719,36.4536925289087,27.8399579095302,108.944175521888,115.213201171635,219.778932984405,97.3049947616495,282.107749713524,106.711085341773
15.4088552894795,15.4088552894795,15.4088552894795,32.4142994532319,15.4088552894795,33.7283552933202,39.2444541244636,28.4795602094324,121.346283591401,139.16239976368,225.681771893797,96.7599798793008,233.232826083329,115.517888179512
15.0884579098629,15.0884579098629,15.0884579098629,30.7012338981958,15.0884579098629,31.8648280683016,33.8903510367189,19.7125830621761,133.055646406702,175.10185505016,203.741561318217,92.3405085604084,203.931696427519,128.653314216535
15.5707039379405,15.5707039379405,15.5707039379405,30.6659886652515,15.5707039379405,31.6589573719573,35.1712238269829,21.5018000825131,129.485159611727,184.771626884992,181.615227748465,82.9222793316523,278.529363296723,134.015203274081
16.7765979710259,16.7765979710259,16.7765979710259,36.1052392462872,16.7765979710259,36.8899433265707,40.3272235074654,22.149194461857,122.074612768655,173.949511534732,153.045440626241,79.4088975107957,308.821603948149,131.785781273437
16.9305021786461,16.9305021786461,16.9305021786461,37.7408555092427,16.9305021786461,38.4803590473102,41.5591521400899,21.9804083302523,119.548003116992,165.725462193564,139.697647898281,76.3864662739705,258.383387379158,124.193630234127
18.5566946816918,18.5566946816918,18.5566946816918,39.5739608503146,18.5566946816918,40.3131039002463,40.8228892557856,21.4225555139198,123.715526481427,143.486211882452,137.075835272384,72.1575220384987,201.470658278435,111.577910046047
19.4714998387963,19.4714998387963,19.4714998387963,37.1540660677546,19.4714998387963,37.8876584117145,36.0769425673931,20.5834433243868,149.760507390394,139.918162860891,138.6669525778,71.397549498669,186.618745089426,104.372226484721
18.5369658390789,18.5369658390789,18.5369658390789,34.8780611033764,18.5369658390789,35.5191774409706,34.0166074670298,20.4280624489574,139.878563431158,151.950293144127,134.011148807594,69.1192623227929,160.125155733699,120.995884736854
17.028319619547,17.028319619547,17.028319619547,29.4569226306115,17.028319619547,29.8872044266139,38.0487756189246,21.2619221094603,162.930540674738,173.70116633273,144.963729296418,74.5666180313128,139.868084094764,126.371288281865
16.5588303316989,16.5588303316989,16.5588303316989,31.1185372167771,16.5588303316989,32.1911842339238,38.3223030972929,21.5431804149444,175.959563875678,186.437928002903,141.236744742427,75.7943457517117,152.234285345502,127.842386957346
17.9167051866275,17.9167051866275,17.9167051866275,28.6010364755472,17.9167051866275,29.5967358931379,32.9159297889661,20.8121324555004,167.663821621196,154.167703808679,139.919643391222,59.2150457337885,141.037678739498,119.303887145796
19.0096591690203,19.0096591690203,19.0096591690203,24.6687834397553,19.0096591690203,24.9775033642757,27.9311762308945,21.2901093521608,176.841601382158,171.037036865687,140.170090892263,61.0923332642131,141.953950279943,126.733440453649
18.2394109329038,18.2394109329038,18.2394109329038,30.8964139471577,18.2394109329038,31.6490895514778,30.121112008471,20.4666543252238,205.352821060794,208.651886656669,153.181748860288,61.1565569000449,137.852034417399,129.008083002348
15.7980614337683,15.7980614337683,15.7980614337683,32.9168279982232,15.7980614337683,34.1193257308705,31.3357067475819,21.3487826534801,269.807283931016,190.776553468507,157.531603550957,59.24967298276,108.971183703422,159.737968637017
14.8749623100501,14.8749623100501,14.8749623100501,26.3557793523112,14.8749623100501,27.2410461386402,31.4521373657006,21.9262275005705,251.150955975439,272.339143477965,166.119337524027,57.8731295512723,116.057424512489,146.72488952814
16.8633039955898,16.8633039955898,16.8633039955898,25.4700921718925,16.8633039955898,26.8539893449198,34.0238885961305,24.4751377073758,299.934274416497,640.050615402842,160.557148537587,56.4441704540296,123.361023934382,195.420754888788
17.7366171297141,17.7366171297141,17.7366171297141,25.3202103133472,17.7366171297141,26.5661738695885,39.3758222189875,24.405641646154,343.30642297004,8490.30508617862,147.367744515806,52.8107494923476,129.667168873405,575.366373644957
17.9035981606072,17.9035981606072,17.9035981606072,28.2813685235951,17.9035981606072,28.8824980958436,40.2592335958093,25.2900226638827,382.980559346114,1053.85132423631,135.693934083735,50.6168125103345,122.033233089548,219.114214244189
16.5478152565536,16.5478152565536,16.5478152565536,32.549475913277,16.5478152565536,33.2050816067074,35.0500740024391,24.3934427756912,442.955839695841,571.802517656556,118.920836136709,46.3249440468322,107.908109478183,197.289208394304
14.5376882879725,14.5376882879725,14.5376882879725,32.0463829101578,14.5376882879725,33.4211387539524,38.1892016110693,26.1370037457977,748.798054440801,492.513163482292,120.879057479152,67.1459641511883,131.987470342378,211.492507350934
15.1208052415291,15.1208052415291,15.1208052415291,31.0569809676578,15.1208052415291,31.7912355546765,40.9049688380378,25.3991824437405,1058.66876547191,608.240755760609,118.819792563692,77.2412323900097,226.141572708211,291.772839556745
15.1927041343742,15.1927041343742,15.1927041343742,30.6402874953842,15.1927041343742,31.4024767895352,41.2420653198914,25.6712272267674,1172.52281897621,623.796313410011,121.284640162924,77.5192671898222,259.154594648922,294.236822072722
17.2114087144785,17.2114087144785,17.2114087144785,29.1984520831436,17.2114087144785,29.8150099670679,40.7748572563198,27.7458502376981,1394.63403313966,455.233600611162,108.778526364823,73.1950262422962,439.100924710895,209.276420848138
17.6164723592939,17.6164723592939,17.6164723592939,29.3073386768772,17.6164723592939,29.6113191792593,38.9831182204681,28.4952894348659,1422.07501308969,409.81735306229,124.092270365462,66.0979255987775,509.314189443339,199.931637386278
14.9598092752575,14.9598092752575,14.9598092752575,31.4806976658704,14.9598092752575,31.5496076082525,31.5973878539998,30.4024992372742,1185.27656578619,410.374895682952,114.464562220708,58.5129328535483,602.247861345145,197.255483199413
13.8231928038237,13.8231928038237,13.8231928038237,31.8047129500448,13.8231928038237,31.9439547789287,31.2437817771182,26.321223826377,1869.65190264963,489.369351259636,110.051036304529,63.0571527593685,977.318813134909,243.180936085775
16.2232053934088,16.2232053934088,16.2232053934088,31.7952034123258,16.2232053934088,32.1040112695001,36.5531863841471,26.0108703324282,6922.11385006445,904.014991822746,130.640692224328,70.7025674491175,2545.2825356695,822.867111201012
17.0498272632844,17.0498272632844,17.0498272632844,31.0927827173067,17.0498272632844,31.5483274150134,40.1408343216869,23.112693139619,4874.05566608314,999.389970171916,153.462028033724,106.685531684854,1082.01495107949,687.820785688243
16.0526670739024,16.0526670739024,16.0526670739024,33.3822237362312,16.0526670739024,34.1964784911467,39.8211351448509,22.4507996403551,3259.04824152616,487.212564154591,159.554247687212,131.033079317484,579.682340768345,570.268559737677
